0.0	0.0
0.0026454134393329477	0.002354006878981716
0.011003930330201772	0.009791788046431847
0.0170616797119184	0.015182243656766955
0.019667493605175376	0.017531254347435073
0.027900890743560378	0.02495324942875279
0.03386796086804209	0.030332264235084398
0.0364598094500552	0.0326847988403738
0.04464908142895375	0.040117928173693876
0.05058417229669804	0.045505012414958
0.053167730581083546	0.047875758890534026
0.061330808320654386	0.05536643092139305
0.06724691518212536	0.060795218642471845
0.06982456364377623	0.06324711759490896
0.07796896855421004	0.07099420109570835
0.0838715424742948	0.07660882039956388
0.08644445232600961	0.07927007076904449
0.09457388500163091	0.0876786264350139
0.10046560794810844	0.09377264090572718
0.10303442061428436	0.09657807623605165
0.11115090771624876	0.10544220244260413
0.11703324849100374	0.11186638698972896
0.11959835982986289	0.11469107187059303
0.12770315212207248	0.12361601945611579
0.13357701720341358	0.13008428367379257
0.13613871152093912	0.13291407971552707
0.14423270730394955	0.14185517665745379
0.15009874772599047	0.1483351449555372
0.15265726689107564	0.15116711073018116
0.16074123038011293	0.1601150632164635
0.1666	0.16659999999999997
